# Tray seeding data for the sample database.
#
# Tray seeding logs from FarmData for for Jan 1, 2019 to July 15, 2020.
# The fields are:
# 0  "id"
# 1  "username"
# 2  "seedDate"
# 3  "crop"
# 4  "numseeds_planted"
# 5  "flats"
# 6  "cells/flat"
# 7  "varities"
# 8  "gen"
# 9  "comments"
# 10 blank due to trailing comma
#
# Notes:
#  - records with multiple seed codes in the varities field will be split into
#    multiple seeding logs asspciated with the same planting.
#  - there is no labor data on tray seedings
#  - there is no area associated with a tray seeding

"1261","nelsonw","2020-05-06","SCALLION","1152","3","128","Seed Code: SN-20-1-OG (PARADE) - 1152 seeds","1","",
"1262","nelsonw","2020-05-06","SUMMER SQUASH","150","3","50","Seed Code: SH-20-1-OG (SMOOTH OPERATOR) - 50 seeds;Seed Code: SH-20-2-UT (SLICK PIK) - 50 seeds;Seed Code: SH-20-3-UT (ZEPHYR) - 50 seeds","1","",
"1263","nelsonw","2020-05-06","ZUCCHINI","99","2","50","Seed Code: ZI-20-1-OG (DUNJA) - 33 seeds;Seed Code: ZI-20-2-OG (DESERT) - 33 seeds;Seed Code: ZI-20-3-UT (TIGRESS) - 33 seeds","1","",
"1264","nelsonw","2020-05-06","TOMATO, SLICING","450","9","50","Seed Code: TG-20-5-UT (RED DUECE) - 150 seeds;Seed Code: TG-20-7-UT (ESTIVA) - 100 seeds;Seed Code: TG-20-3-OG (SKYWAY) - 100 seeds;Seed Code: TG-20-6-UT (CELEBRITY) - 100 seeds","1","",
"1265","nelsonw","2020-05-06","TOMATO, CHERRY","120","3","50","Seed Code: TY-19-3-OG (BLACK CHERRY) - 30 seeds;Seed Code: TY-20-2-OG (INDIGO CHERRY DROPS) - 30 seeds;Seed Code: TY-20-3-UT (SUN GOLD) - 30 seeds;Seed Code: TY-20-4-OG (CHERRY BOMB) - 30 seeds","1","",
"1266","ryanv","2020-05-11","RADDICHIO","256","2","128","Seed Code: RO-20-1-UT (INDIGO) - 256 seeds","1","",
"1267","ryanv","2020-05-11","SQUASH, WINTER","700","14","50","Seed Code: SR-19-2-OG (BUTTERCUP) - 181 seeds;Seed Code: SR-19-8-OG (DELICATA) - 100 seeds;Seed Code: SR-19-6-OG (HONEY BOAT) - 119 seeds;Seed Code: SR-19-4-OG (SPAGHETTI) - 100 seeds;Seed Code: SR-19-5-OG (SUGAR DUMPLING) - 50 seeds;Seed Code: SR-20-2-OG (SUGAR DUMPLING) - 50 seeds;Seed Code: SR-19-1-OG (SWEET REBA) - 100 seeds","1","",
"1268","ryanv","2020-05-11","SQUASH - BUTTERNUT","650","13","50","Seed Code: ST-18-2-UT (METRO) - 250 seeds;Seed Code: ST-20-1-OG (WALTHAM) - 250 seeds;Seed Code: ST-19-1-OG (HONEY NUT) - 150 seeds","1","",
"1269","nelsonw","2020-05-22","CUCUMBER","200","4","50","Seed Code: CR-19-1-UT (GENERAL LEE) - 50 seeds;Seed Code: CR-19-2-UT (COBRA) - 50 seeds;Seed Code: CR-19-3-UT (DASHER) - 50 seeds;Seed Code: CR-20-1-OG (MARKETMORE 76) - 50 seeds","1","",
"1270","nelsonw","2020-05-22","ENDIVE","128","1","128","Seed Code: EE-20-1-OG (BENEFINE) - 128 seeds","1","",
"1271","nelsonw","2020-05-22","HERB - BASIL","128","1","128","Seed Code: HL-20-1-OG (ELEONORA) - 64 seeds;Seed Code: HL-20-2-OG (AROMA 2) - 64 seeds","1","",
"1272","nelsonw","2020-05-22","LETTUCE, GREEN","129","1","128","Seed Code: LN-19-1-OG (CONCEPT) - 43 seeds;Seed Code: LN-19-2-UT (TROPICANA) - 43 seeds;Seed Code: LN-19-3-UT (NEVADA) - 43 seeds","1","",
"1273","nelsonw","2020-05-22","LETTUCE, RED","129","1","128","Seed Code: LD-19-3-UT (MAGENTA) - 43 seeds;Seed Code: LD-20-1-UT (MOTTISTONE) - 43 seeds;Seed Code: LD-20-2-UT (CHEROKEE) - 43 seeds","1","",
"1274","nelsonw","2020-05-22","LETTUCE, ROMAINE","255","2","128","Seed Code: LE-20-1-OG (GREEN TOWERS) - 85 seeds;Seed Code: LE-20-2-OG (COASTAL STAR) - 85 seeds;Seed Code: LE-20-3-UT (SALVIUS) - 85 seeds","1","",
"1275","nelsonw","2020-05-22","SCALLION","384","3","128","Seed Code: SN-20-1-OG (PARADE) - 384 seeds","1","",
"1276","nelsonw","2020-05-22","SUMMER SQUASH","75","1.5","50","Seed Code: SH-19-2-UT (ZEPHYR) - 25 seeds;Seed Code: SH-20-1-OG (SMOOTH OPERATOR) - 25 seeds;Seed Code: SH-20-2-UT (SLICK PIK) - 25 seeds","1","",
"1277","nelsonw","2020-05-22","ZUCCHINI","75","1.5","50","Seed Code: ZI-20-1-OG (DUNJA) - 25 seeds;Seed Code: ZI-20-2-OG (DESERT) - 25 seeds;Seed Code: ZI-20-3-UT (TIGRESS) - 25 seeds","1","",
"1278","nelsonw","2020-05-28","FENNEL","256","2","128","Seed Code: FL-20-2-OG (PRELUDIO) - 256 seeds","1","",
"1279","nelsonw","2020-05-28","RADDICHIO","256","2","128","Seed Code: RO-20-1-UT (INDIGO) - 256 seeds","1","",
"1280","nelsonw","2020-05-28","CHARD","128","1","128","Seed Code: CD-19-1-OG (ORIOLE) - 64 seeds;Seed Code: CD-19-2-OG (RHUBARB SUPREME) - 64 seeds","1","",
"1282","nelsonw","2020-06-05","BROCCOLI","1024","8","128","Seed Code: BI-18-2-UT (IMPERIAL) - 1024 seeds","1","",
"1283","nelsonw","2020-06-05","CAULIFLOWER","256","2","128","Seed Code: CR-20-2-UT (BISHOP) - 128 seeds;Seed Code: CR-20-3-OG (VERONICA ROMANESCO) - 128 seeds","1","",
"1284","nelsonw","2020-06-05","CUCUMBER","300","6","50","Seed Code: CR-19-2-UT (COBRA) - 75 seeds;Seed Code: CR-19-3-UT (DASHER) - 75 seeds;Seed Code: CR-20-1-OG (MARKETMORE 76) - 75 seeds;Seed Code: CR-20-2-UT (GENERAL LEE) - 75 seeds","1","",
"1285","nelsonw","2020-06-05","ENDIVE","128","1","128","Seed Code: EE-20-1-OG (BENEFINE) - 128 seeds","1","",
"1286","nelsonw","2020-06-05","HERB - BASIL","128","1","128","Seed Code: HL-20-1-OG (ELEONORA) - 64 seeds;Seed Code: HL-20-2-OG (AROMA 2) - 64 seeds","1","",
"1287","nelsonw","2020-06-05","LETTUCE, GREEN","129","1","128","Seed Code: LN-19-1-OG (CONCEPT) - 43 seeds;Seed Code: LN-19-2-UT (TROPICANA) - 43 seeds;Seed Code: LN-19-3-UT (NEVADA) - 43 seeds","1","",
"1288","nelsonw","2020-06-05","LETTUCE, RED","129","1","128","Seed Code: LD-19-3-UT (MAGENTA) - 43 seeds;Seed Code: LD-20-1-UT (MOTTISTONE) - 43 seeds;Seed Code: LD-20-2-UT (CHEROKEE) - 43 seeds","1","",
"1289","nelsonw","2020-06-05","LETTUCE, ROMAINE","384","3","128","Seed Code: LE-20-1-OG (GREEN TOWERS) - 128 seeds;Seed Code: LE-20-2-OG (COASTAL STAR) - 128 seeds;Seed Code: LE-20-3-UT (SALVIUS) - 128 seeds","1","",
"1290","nelsonw","2020-06-05","SCALLION","128","3","128","Seed Code: SN-20-1-OG (PARADE) - 128 seeds","1","",
"1291","nelsonw","2020-06-05","SUMMER SQUASH","99","2","50","Seed Code: SH-20-1-OG (SMOOTH OPERATOR) - 33 seeds;Seed Code: SH-20-2-UT (SLICK PIK) - 33 seeds;Seed Code: SH-20-3-UT (ZEPHYR) - 33 seeds","1","",
"1292","nelsonw","2020-06-05","ZUCCHINI","99","2","50","Seed Code: ZI-20-1-OG (DUNJA) - 33 seeds;Seed Code: ZI-20-2-OG (DESERT) - 33 seeds;Seed Code: ZI-20-3-UT (TIGRESS) - 33 seeds","1","",
"1294","baislepa","2020-06-16","BRUSSEL SPROUTS","384","3","128","Seed Code: BS-20-1-UT (DAGAN) - 384 seeds","1","",
"1296","baislepa","2020-06-16","CABBAGE","300","2.3","128","Seed Code: CE-19-1-UT (RUBY PERFECTION) - 300 seeds","1","",
"1299","baislepa","2020-06-16","CHINESE CABBAGE","400","3","128","Seed Code: CE-19-2-OG (EMIKO) - 400 seeds","1","",
"1300","baislepa","2020-06-16","CUCUMBER","300","6","50","Seed Code: CR-19-2-UT (COBRA) - 75 seeds;Seed Code: CR-19-3-UT (DASHER) - 75 seeds;Seed Code: CR-20-1-OG (MARKETMORE 76) - 75 seeds;Seed Code: CR-20-2-UT (GENERAL LEE) - 75 seeds","1","",
"1301","baislepa","2020-06-16","FENNEL","260","2","128","Seed Code: FL-20-2-OG (PRELUDIO) - 260 seeds","1","",
"1302","baislepa","2020-06-16","KALE","768","6","128","Seed Code: KE-19-2-OG (VATES) - 768 seeds","1","",
"1303","baislepa","2020-06-16","RADDICHIO","260","2","128","Seed Code: RO-20-1-UT (INDIGO) - 260 seeds","1","",
"1304","baislepa","2020-06-16","SUMMER SQUASH","100","2","50","Seed Code: SH-20-1-OG (SMOOTH OPERATOR) - 30 seeds;Seed Code: SH-20-2-UT (SLICK PIK) - 35 seeds;Seed Code: SH-20-3-UT (ZEPHYR) - 35 seeds","1","",
"1305","baislepa","2020-06-16","ZUCCHINI","150","3","50","Seed Code: ZI-20-1-OG (DUNJA) - 50 seeds;Seed Code: ZI-20-2-OG (DESERT) - 50 seeds;Seed Code: ZI-20-3-UT (TIGRESS) - 50 seeds","1","",
"1306","baislepa","2020-06-16","BROCCOLI","512","4","128","Seed Code: BI-20-3-UT (EASTERN MAGIC) - 512 seeds","1","",
"1307","baislepa","2020-06-16","CAULIFLOWER","256","2","128","Seed Code: CR-20-2-UT (BISHOP) - 128 seeds;Seed Code: CR-20-3-OG (VERONICA ROMANESCO) - 128 seeds","1","",
"1308","baislepa","2020-06-16","ENDIVE","256","2","128","Seed Code: EE-20-1-OG (BENEFINE) - 256 seeds","1","",
"1309","baislepa","2020-06-16","KOHLRABI","256","2","128","Seed Code: KI-20-2-OG (KORIST) - 128 seeds;Seed Code: KI-20-3-OG (KOLIBRI) - 128 seeds","1","",
"1310","baislepa","2020-06-16","LETTUCE, GREEN","128","1","128","Seed Code: LN-19-1-OG (CONCEPT) - 40 seeds;Seed Code: LN-19-2-UT (TROPICANA) - 40 seeds;Seed Code: LN-19-3-UT (NEVADA) - 48 seeds","1","",
"1311","baislepa","2020-06-16","LETTUCE, RED","128","1","128","Seed Code: LD-20-1-UT (MOTTISTONE) - 40 seeds;Seed Code: LD-20-2-UT (CHEROKEE) - 40 seeds;Seed Code: LD-19-3-UT (MAGENTA) - 48 seeds","1","",
"1312","baislepa","2020-06-16","LETTUCE, ROMAINE","512","4","128","Seed Code: LE-20-2-OG (COASTAL STAR) - 170 seeds;Seed Code: LE-20-2-OG (COASTAL STAR) - 170 seeds;Seed Code: LE-20-1-OG (GREEN TOWERS) - 172 seeds","1","",
"1293","baislepa","2020-06-17","SCALLION","2000","3","128","Seed Code: SN-20-1-OG (PARADE) - 2000 seeds","1","",
"1314","baislepa","2020-06-26","CABBAGE","900","7","128","Seed Code: CE-19-1-UT (RUBY PERFECTION) - 300 seeds;Seed Code: CE-19-8-UT (KAITLIN) - 300 seeds;Seed Code: CE-20-2-UT (STORAGE #4) - 300 seeds","1","",
"1315","baislepa","2020-06-26","FENNEL","254","2","128","Seed Code: N/A (No Variety) - 254 seeds","1","Preludio",
"1316","baislepa","2020-06-26","RADDICHIO","254","2","128","Seed Code: RO-20-1-UT (INDIGO) - 254 seeds","1","",
"1313","baislepa","2020-07-02","BROCCOLI","512","4","128","Seed Code: BI-20-4-UT (BELSTAR) - 512 seeds","1","",
"1317","baislepa","2020-07-02","CAULIFLOWER","372","3","128","Seed Code: CR-20-1-OG (SNOW CROWN) - 372 seeds","1","",
"1318","baislepa","2020-07-02","CHINESE CABBAGE","382","3","128","Seed Code: CE-19-2-OG (EMIKO) - 182 seeds;Seed Code: CE-20-1-OG (EMIKO) - 200 seeds","1","",
"1319","baislepa","2020-07-02","COLLARDS","128","1","128","Seed Code: CS-20-1-OG (CHAMPION) - 128 seeds","1","",
"1320","baislepa","2020-07-02","ENDIVE","254","2","128","Seed Code: EE-20-1-OG (BENEFINE) - 254 seeds","1","",
"1321","baislepa","2020-07-02","KALE","640","5","128","Seed Code: KE-20-1-OG (WINTERBOR) - 640 seeds","1","",
"1322","baislepa","2020-07-02","KOHLRABI","256","2","128","Seed Code: KI-20-2-OG (KORIST) - 128 seeds;Seed Code: KI-20-3-OG (KOLIBRI) - 128 seeds","1","",
"1323","baislepa","2020-07-02","LETTUCE, GREEN","128","1","128","Seed Code: LN-19-2-UT (TROPICANA) - 40 seeds;Seed Code: LN-20-2-UT (NEVADA) - 40 seeds;Seed Code: N/A (No Variety) - 48 seeds","1","Concept ",
"1324","baislepa","2020-07-02","LETTUCE, RED","128","1","128","Seed Code: LD-19-3-UT (MAGENTA) - 40 seeds;Seed Code: LD-20-2-UT (CHEROKEE) - 40 seeds;Seed Code: LD-20-1-UT (MOTTISTONE) - 48 seeds","1","",
"1325","baislepa","2020-07-02","SCALLION","2100","4","128","Seed Code: SN-19-1-UT (EVERGREEN HARDY WHITE) - 2100 seeds","1","",
"1326","baislepa","2020-07-02","LETTUCE, ROMAINE","512","4","128","Seed Code: LE-20-2-OG (COASTAL STAR) - 168 seeds;Seed Code: LE-20-3-UT (SALVIUS) - 168 seeds;Seed Code: N/A (No Variety) - 176 seeds","1","Jericho",
"1327","baislepa","2020-07-09","CAULIFLOWER","384","3","128","Seed Code: CR-20-1-OG (SNOW CROWN) - 384 seeds","1","",
"1328","baislepa","2020-07-09","DANDILION","256","2","128","Seed Code: DN-18-1-UT (CLIO) - 256 seeds","1","",
"1329","baislepa","2020-07-09","ENDIVE","500","2","128","Seed Code: EE-20-1-OG (BENEFINE) - 500 seeds","1","",
"1330","baislepa","2020-07-09","ESCAROLE","500","2","128","Seed Code: EE-20-1-UT (NATACHE) - 500 seeds","1","",
"1331","baislepa","2020-07-09","LETTUCE, GREEN","128","1","128","Seed Code: LN-19-2-UT (TROPICANA) - 48 seeds;Seed Code: LN-20-2-UT (NEVADA) - 40 seeds;Seed Code: N/A (No Variety) - 40 seeds","1","",
"1332","baislepa","2020-07-09","LETTUCE, RED","128","1","128","Seed Code: LD-19-3-UT (MAGENTA) - 40 seeds;Seed Code: LD-20-1-UT (MOTTISTONE) - 40 seeds;Seed Code: LD-20-2-UT (CHEROKEE) - 48 seeds","1","",
"1333","baislepa","2020-07-09","LETTUCE, ROMAINE","512","4","128","Seed Code: LE-20-2-OG (COASTAL STAR) - 168 seeds;Seed Code: LE-20-3-UT (SALVIUS) - 168 seeds;Seed Code: N/A (No Variety) - 176 seeds","1","Jerhico",
"1334","baislepa","2020-07-09","RADDICHIO","256","2","128","Seed Code: RO-20-1-UT (INDIGO) - 256 seeds","1","",
